reservation_id,customer_id,theatre_id,movie_id,payment_id,booking_time_id,show_time_id,theatre_screen,seat_type,seats_booked,ticket_unit_price,base_amount,convenience_fee,tax_amount,discount_amount,quoted_total_amount,realized_total_amount,reservation_status,payment_status,booking_channel,promo_code
7534,325,15,4,13,202502282230,202503131830,5,Regular,3,470,1410,52.3,237.83,141.0,1559.13,0.0,Cancelled,Refunded,Web,
7535,160,11,53,3,202502221430,202503181130,4,Regular,1,280,280,18.4,53.71,0.0,352.11,352.11,Confirmed,Success,Web,
7536,491,20,56,6,202507011130,202507051730,7,Regular,1,300,300,19.0,57.42,0.0,376.42,376.42,Confirmed,Success,Web,MOVIE10
7537,86,25,29,12,202506280930,202507121630,2,Premium,3,545,1635,59.05,304.93,0.0,1998.98,1998.98,Confirmed,Success,Web,FESTIVE150
7538,138,19,26,17,202410101300,202410141400,5,Premium,4,265,1060,41.8,179.24,106.0,1175.04,1175.04,Confirmed,Success,Web,
7539,208,3,38,2,202505282130,202506011030,3,Premium,5,335,1675,60.25,285.34,150.0,1870.59,1870.59,Confirmed,Success,Web,WELCOME50
7540,389,24,18,18,202407292130,202408052100,2,Premium,1,575,575,27.25,108.41,0.0,710.66,710.66,Confirmed,Success,Android,
7541,293,12,9,12,202503200900,202504131000,3,Regular,1,200,200,16.0,35.28,20.0,231.28,231.28,Confirmed,Success,iOS,MOVIE10
7542,335,25,25,5,202508101600,202508131630,5,IMAX,4,755,3020,100.6,561.71,0.0,3682.31,0.0,Confirmed,Failed,iOS,
7543,354,17,2,4,202507231930,202508211900,9,Premium,6,495,2970,99.1,552.44,0.0,3621.54,3621.54,Confirmed,Success,iOS,
7544,34,21,40,20,202501172100,202501201700,9,Premium,3,390,1170,45.1,218.72,0.0,1433.82,1433.82,Confirmed,Success,Android,
7545,110,10,18,5,202501211800,202502201000,1,Regular,6,165,990,39.7,185.35,0.0,1215.05,1215.05,Confirmed,Success,Android,
7546,348,13,42,13,202408152230,202409071500,4,IMAX,2,385,770,33.1,144.56,0.0,947.66,947.66,Confirmed,Success,Web,MOVIE10
7547,172,9,60,2,202412171200,202501062000,6,Regular,2,250,500,25.0,85.5,50.0,560.5,560.5,Confirmed,Success,Web,
7548,12,20,35,18,202506261200,202507222000,1,Regular,1,340,340,20.2,64.84,0.0,425.04,425.04,Confirmed,Success,Android,
7549,189,23,55,16,202409131700,202410022230,3,IMAX,3,855,2565,86.95,450.35,150.0,2952.3,0.0,Confirmed,Failed,iOS,MOVIE10
7550,336,7,53,4,202504061300,202504110930,2,Regular,5,230,1150,44.5,215.01,0.0,1409.51,1409.51,Confirmed,Success,Web,FIRST100
7551,135,8,7,16,202408142230,202408231500,5,Regular,1,440,440,23.2,83.38,0.0,546.58,546.58,Confirmed,Success,iOS,
7552,154,21,29,10,202411122130,202412011800,2,Recliner,1,550,550,26.5,93.87,55.0,615.37,615.37,Confirmed,Success,iOS,
7553,402,24,6,17,202506191700,202506222230,3,Regular,5,440,2200,76.0,409.68,0.0,2685.68,2685.68,Confirmed,Success,Android,MOVIE10
7554,365,20,27,2,202506131400,202506192130,5,Recliner,4,545,2180,75.4,405.97,0.0,2661.37,2661.37,Confirmed,Success,iOS,
7555,76,13,16,17,202506260900,202507221630,8,Recliner,1,340,340,20.2,64.84,0.0,425.04,425.04,Confirmed,Success,Android,
7556,201,1,11,14,202406181700,202407081130,10,Regular,1,150,150,14.5,29.61,0.0,194.11,194.11,Confirmed,Success,Android,
7557,458,17,46,10,202506081630,202506102100,7,Regular,3,380,1140,44.2,213.16,0.0,1397.36,1397.36,Confirmed,Success,Android,
7558,215,11,58,18,202507231830,202508062230,1,Regular,4,350,1400,52.0,236.16,140.0,1548.16,1548.16,Confirmed,Success,Android,FIRST100
7559,444,17,9,5,202501301930,202502032200,2,Premium,2,495,990,39.7,185.35,0.0,1215.05,1215.05,Confirmed,Success,Android,
7560,31,11,34,15,202403051930,202403121300,1,Premium,1,365,365,20.95,62.9,36.5,412.35,412.35,Confirmed,Success,Web,
7561,110,22,40,4,202503211100,202504112230,4,Regular,4,200,800,34.0,150.12,0.0,984.12,984.12,Confirmed,Success,iOS,
7562,35,13,46,20,202506281300,202507031830,5,Recliner,6,390,2340,80.2,435.64,0.0,2855.84,2855.84,Confirmed,Success,iOS,
7563,155,1,22,5,202405271200,202405312100,2,Regular,4,190,760,32.8,129.02,76.0,845.82,0.0,Confirmed,Refunded,iOS,MOVIE10
7564,56,3,8,1,202503222200,202503281600,7,Premium,2,365,730,31.9,124.0,73.0,812.9,812.9,Confirmed,Success,Web,
7565,481,25,27,18,202506152100,202506201900,4,Regular,3,480,1440,53.2,268.78,0.0,1761.98,0.0,Cancelled,Refunded,Web,WELCOME50
7566,361,18,17,13,202504291200,202505201630,8,Recliner,4,470,1880,66.4,350.35,0.0,2296.75,2296.75,Confirmed,Success,Web,
7567,106,23,3,2,202409171700,202409191700,5,Premium,6,540,3240,107.2,602.5,0.0,3949.7,3949.7,Confirmed,Success,Android,
7568,235,6,44,1,202506191730,202506251030,8,Regular,6,370,2220,76.6,386.39,150.0,2532.99,2532.99,Confirmed,Success,Android,
7569,232,6,46,7,202409181330,202410072030,9,Premium,2,605,1210,46.3,226.13,0.0,1482.43,1482.43,Confirmed,Success,iOS,
7570,287,14,14,13,202505211530,202505221830,4,Premium,6,650,3900,127.0,724.86,0.0,4751.86,4751.86,Confirmed,Success,Web,WELCOME50
7571,30,4,53,17,202412162130,202412311330,9,Regular,1,260,260,17.8,50.0,0.0,327.8,0.0,Confirmed,Refunded,Android,
7572,364,13,21,7,202506161730,202506171530,1,Regular,4,215,860,35.8,161.24,0.0,1057.04,0.0,Confirmed,Failed,Android,WELCOME50
7573,458,4,39,12,202408252300,202409151000,1,Regular,2,260,520,25.6,98.21,0.0,643.81,643.81,Confirmed,Success,Web,WELCOME50
7574,352,9,45,14,202411291730,202412072300,4,Regular,3,200,600,28.0,113.04,0.0,741.04,741.04,Confirmed,Success,Web,
7575,300,24,53,16,202505071200,202505252130,3,Regular,3,440,1320,49.6,222.77,132.0,1460.37,1460.37,Confirmed,Success,Web,FESTIVE150
7576,290,17,55,20,202410091100,202411051600,7,Recliner,4,535,2140,74.2,398.56,0.0,2612.76,2612.76,Confirmed,Success,Android,
7577,219,6,53,13,202505141300,202505281800,8,Premium,5,605,3025,100.75,535.63,150.0,3511.38,3511.38,Confirmed,Success,Web,
7578,292,10,56,18,202504262330,202505262300,4,Regular,2,165,330,19.9,57.04,33.0,373.94,373.94,Confirmed,Success,Web,
7579,262,1,32,16,202411232030,202412202300,7,Regular,2,150,300,19.0,57.42,0.0,376.42,376.42,Confirmed,Success,Web,
7580,173,4,15,7,202507071500,202507311600,2,Regular,5,285,1425,52.75,240.34,142.5,1575.59,1575.59,Confirmed,Success,Web,
7581,155,25,53,11,202505021430,202505031930,4,Regular,5,480,2400,82.0,446.76,0.0,2928.76,2928.76,Confirmed,Success,Android,
7582,256,1,9,16,202503291730,202504091430,2,Regular,5,165,825,34.75,154.75,0.0,1014.5,1014.5,Confirmed,Success,Web,MOVIE10
7583,270,8,52,7,202501111100,202501112130,8,Recliner,5,795,3975,129.25,711.76,150.0,4666.01,4666.01,Confirmed,Success,Android,
7584,286,6,16,11,202507201000,202507241500,2,Regular,1,410,410,22.3,77.81,0.0,510.11,510.11,Confirmed,Success,iOS,WEEKEND25
7585,495,2,38,1,202505012330,202505101830,3,Regular,3,250,750,32.5,140.85,0.0,923.35,923.35,Confirmed,Success,iOS,
7586,35,3,33,15,202507111600,202508031800,1,Regular,1,320,320,19.6,61.13,0.0,400.73,400.73,Confirmed,Success,Android,WELCOME50
7587,35,14,43,10,202505100900,202505172100,2,Regular,6,500,3000,100.0,531.0,150.0,3481.0,3481.0,Confirmed,Success,Android,
7588,114,19,31,1,202506171730,202507081500,4,Regular,2,205,410,22.3,70.43,41.0,461.73,0.0,Confirmed,Refunded,Web,MOVIE10
7589,205,3,3,18,202407271400,202408031530,7,Regular,6,280,1680,60.4,313.27,0.0,2053.67,2053.67,Confirmed,Success,iOS,MOVIE10
7590,499,19,12,18,202506201730,202506221800,5,Regular,4,230,920,37.6,172.37,0.0,1129.97,0.0,Cancelled,Refunded,iOS,
7591,134,1,42,16,202505291900,202506142030,10,Regular,3,190,570,27.1,107.48,0.0,704.58,704.58,Confirmed,Success,Web,MOVIE10
7592,14,19,24,1,202502271200,202502281000,3,Regular,6,185,1110,43.3,187.61,111.0,1229.91,1229.91,Confirmed,Success,Android,MOVIE10
7593,480,22,10,14,202508101400,202508122330,1,Regular,2,160,320,19.6,61.13,0.0,400.73,400.73,Confirmed,Success,Android,
7594,128,16,46,20,202411072100,202411091100,3,IMAX,3,415,1245,47.35,232.62,0.0,1524.97,1524.97,Confirmed,Success,Android,WELCOME50
7595,51,18,58,15,202505242230,202506221300,1,Recliner,3,425,1275,48.25,238.19,0.0,1561.44,1561.44,Confirmed,Success,Web,
7596,488,25,58,8,202507051530,202507052100,3,Recliner,6,765,4590,147.7,825.79,150.0,5413.49,5413.49,Confirmed,Success,iOS,
7597,126,22,14,7,202412091000,202412111400,7,Regular,6,175,1050,41.5,177.57,105.0,1164.07,1164.07,Confirmed,Success,Android,
7598,26,17,31,20,202507021700,202507212100,8,Regular,3,380,1140,44.2,192.64,114.0,1262.84,1262.84,Confirmed,Success,iOS,
7599,80,13,1,14,202506211300,202506271900,1,IMAX,3,435,1305,49.15,243.75,0.0,1597.9,0.0,Confirmed,Failed,Android,
7600,105,16,3,11,202501241500,202501251930,4,Regular,5,290,1450,53.5,270.63,0.0,1774.13,0.0,Confirmed,Failed,Android,
7601,428,25,52,20,202504011030,202504142030,7,Recliner,6,765,4590,147.7,852.79,0.0,5590.49,5590.49,Confirmed,Success,iOS,
7602,452,21,44,15,202412282330,202501051900,8,Regular,6,340,2040,71.2,353.02,150.0,2314.22,2314.22,Confirmed,Success,Web,
7603,225,7,27,5,202507111530,202508091430,4,Regular,4,250,1000,40.0,187.2,0.0,1227.2,0.0,Cancelled,Refunded,Android,FIRST100
7604,213,13,45,13,202507200930,202508082200,8,Regular,3,240,720,31.6,135.29,0.0,886.89,886.89,Confirmed,Success,Web,
7605,239,20,36,8,202412131830,202412150930,3,Recliner,5,435,2175,75.25,405.04,0.0,2655.29,2655.29,Confirmed,Success,Android,MOVIE10
7606,47,4,29,8,202410151900,202410242000,5,IMAX,6,585,3510,115.3,652.55,0.0,4277.85,4277.85,Confirmed,Success,iOS,
7607,482,15,31,17,202507191100,202508142000,6,Regular,6,470,2820,94.6,524.63,0.0,3439.23,3439.23,Confirmed,Success,Web,MOVIE10
7608,4,13,45,15,202501041130,202502021030,1,Recliner,6,310,1860,65.8,319.64,150.0,2095.44,2095.44,Confirmed,Success,Android,WELCOME50
7609,498,18,38,16,202409201530,202409302200,5,Recliner,6,530,3180,105.4,591.37,0.0,3876.77,0.0,Confirmed,Failed,Web,
7610,106,7,33,14,202503291500,202504051300,3,Premium,2,295,590,27.7,111.19,0.0,728.89,728.89,Confirmed,Success,iOS,MOVIE10
7611,11,21,55,2,202407041030,202407301930,9,Regular,1,340,340,20.2,64.84,0.0,425.04,425.04,Confirmed,Success,Android,
7612,261,17,25,5,202411241330,202412150900,7,Regular,5,305,1525,55.75,284.53,0.0,1865.28,1865.28,Confirmed,Success,Web,
7613,129,2,7,18,202408071230,202408291100,3,Regular,3,200,600,28.0,102.24,60.0,670.24,0.0,Confirmed,Failed,Android,
7614,415,6,11,17,202406181030,202406231330,5,Recliner,4,595,2380,81.4,443.05,0.0,2904.45,2904.45,Confirmed,Success,Android,WEEKEND25
7615,215,21,18,10,202406241930,202407062330,1,Recliner,2,440,880,36.4,164.95,0.0,1081.35,1081.35,Confirmed,Success,Android,
7616,424,17,10,9,202507191700,202508131730,9,Regular,1,335,335,20.05,57.88,33.5,379.43,379.43,Confirmed,Success,iOS,
7617,392,19,25,19,202411111930,202411202200,1,Premium,5,300,1500,55.0,279.9,0.0,1834.9,1834.9,Confirmed,Success,Android,
7618,47,20,29,9,202410302000,202411202100,7,Premium,1,445,445,23.35,84.3,0.0,552.65,552.65,Confirmed,Success,Web,MOVIE10
7619,139,3,5,12,202506172230,202507072230,2,Recliner,2,510,1020,40.6,190.91,0.0,1251.51,1251.51,Confirmed,Success,Web,
7620,153,18,10,20,202508051000,202508101500,1,Recliner,2,470,940,38.2,176.08,0.0,1154.28,1154.28,Confirmed,Success,Web,WEEKEND25
7621,405,18,35,14,202506101030,202507082130,6,Regular,1,330,330,19.9,62.98,0.0,412.88,412.88,Confirmed,Success,Android,
7622,110,11,18,3,202406272100,202407012200,1,Premium,5,455,2275,78.25,423.58,0.0,2776.83,2776.83,Confirmed,Success,iOS,FIRST100
7623,383,6,60,8,202412222200,202501142030,2,Regular,5,465,2325,79.75,432.85,0.0,2837.6,2837.6,Confirmed,Success,iOS,
7624,297,5,1,10,202503181800,202504102330,2,Regular,4,165,660,29.8,124.16,0.0,813.96,813.96,Confirmed,Success,iOS,
7625,60,10,55,20,202505081530,202505082300,1,Premium,5,215,1075,42.25,201.1,0.0,1318.35,1318.35,Confirmed,Success,Web,
7626,103,14,42,7,202501172100,202501232200,2,Regular,6,500,3000,100.0,531.0,150.0,3481.0,3481.0,Confirmed,Success,Web,WEEKEND25
7627,33,22,25,18,202412090930,202501031800,6,Regular,5,200,1000,40.0,169.2,100.0,1109.2,1109.2,Confirmed,Success,Web,FIRST100
7628,42,17,7,10,202406291030,202407031930,1,Regular,6,380,2280,78.4,424.51,0.0,2782.91,2782.91,Confirmed,Success,Web,
7629,36,17,10,15,202508031100,202508132130,8,Regular,6,380,2280,78.4,424.51,0.0,2782.91,2782.91,Confirmed,Success,Web,FESTIVE150
7630,455,22,7,5,202412231700,202501131900,7,Premium,3,260,780,33.4,132.37,78.0,867.77,0.0,Confirmed,Failed,iOS,
7631,353,7,5,17,202503092030,202503151230,1,Regular,5,230,1150,44.5,215.01,0.0,1409.51,1409.51,Confirmed,Success,iOS,
7632,386,3,41,3,202502261930,202503182200,1,Premium,2,415,830,34.9,155.68,0.0,1020.58,1020.58,Confirmed,Success,iOS,WEEKEND25
7633,411,6,18,6,202404071230,202404211930,8,Regular,4,465,1860,65.8,319.64,150.0,2095.44,2095.44,Confirmed,Success,Android,
7634,79,11,36,4,202504071200,202504171930,3,Regular,6,350,2100,73.0,391.14,0.0,2564.14,2564.14,Confirmed,Success,iOS,WEEKEND25
7635,361,5,23,1,202501071630,202501311700,2,Regular,6,185,1110,43.3,207.59,0.0,1360.89,0.0,Cancelled,Refunded,Web,
7636,78,5,49,2,202502191400,202503162030,3,Regular,2,210,420,22.6,79.67,0.0,522.27,522.27,Confirmed,Success,Android,
7637,108,25,56,2,202506251330,202507012130,6,Regular,3,480,1440,53.2,268.78,0.0,1761.98,1761.98,Confirmed,Success,Android,WELCOME50
7638,435,18,8,7,202507192030,202507201000,1,Regular,6,265,1590,57.7,296.59,0.0,1944.29,1944.29,Confirmed,Success,Android,
7639,189,6,10,20,202507272330,202508031600,3,Regular,5,410,2050,71.5,381.87,0.0,2503.37,2503.37,Confirmed,Success,iOS,
7640,408,9,50,4,202504271830,202505112130,4,Regular,6,250,1500,55.0,279.9,0.0,1834.9,1834.9,Confirmed,Success,Android,MOVIE10
7641,443,8,38,4,202407041600,202407111730,7,Regular,2,440,880,36.4,164.95,0.0,1081.35,1081.35,Confirmed,Success,iOS,
7642,202,21,29,6,202503231330,202504142300,2,Regular,6,275,1650,59.5,280.71,150.0,1840.21,1840.21,Confirmed,Success,Android,MOVIE10
7643,125,16,30,17,202409071730,202409071730,1,Premium,5,330,1650,59.5,307.71,0.0,2017.21,0.0,Confirmed,Failed,Web,
7644,220,19,50,10,202502242030,202503261130,5,Recliner,1,295,295,18.85,56.49,0.0,370.34,370.34,Confirmed,Success,Web,FIRST100
7645,119,23,3,2,202503272300,202503281230,4,Regular,4,380,1520,55.6,283.61,0.0,1859.21,1859.21,Confirmed,Success,Android,
7646,349,2,47,10,202505291700,202506112130,2,Regular,3,250,750,32.5,140.85,0.0,923.35,923.35,Confirmed,Success,Web,
7647,90,8,14,15,202501252030,202502121600,6,Recliner,6,700,4200,136.0,753.48,150.0,4939.48,0.0,Cancelled,Refunded,Android,
7648,376,4,34,8,202411071430,202411212130,3,Regular,5,325,1625,58.75,303.07,0.0,1986.82,1986.82,Confirmed,Success,Web,MOVIE10
7649,72,1,24,11,202408181200,202408201300,10,Regular,3,150,450,23.5,85.23,0.0,558.73,558.73,Confirmed,Success,Android,
7650,22,1,14,8,202503040930,202503161030,7,Recliner,6,240,1440,53.2,242.86,144.0,1592.06,1592.06,Confirmed,Success,Android,
7651,212,2,13,8,202403222330,202403271800,3,Regular,5,250,1250,47.5,233.55,0.0,1531.05,1531.05,Confirmed,Success,Web,
7652,436,23,30,4,202505221900,202505251900,6,Regular,6,475,2850,95.5,530.19,0.0,3475.69,3475.69,Confirmed,Success,Web,
7653,324,15,7,10,202504182130,202505061400,5,Regular,6,415,2490,84.7,436.45,150.0,2861.15,2861.15,Confirmed,Success,Android,
7654,135,6,32,14,202507222230,202507272300,4,Regular,4,370,1480,54.4,276.19,0.0,1810.59,1810.59,Confirmed,Success,iOS,
7655,84,15,1,5,202501212000,202501312000,2,Regular,6,470,2820,94.6,524.63,0.0,3439.23,3439.23,Confirmed,Success,Web,
7656,139,12,32,11,202507011830,202507181400,3,Regular,3,220,660,29.8,112.28,66.0,736.08,736.08,Confirmed,Success,iOS,
7657,299,7,35,6,202506202230,202506231900,4,Regular,5,285,1425,52.75,266.0,0.0,1743.75,1743.75,Confirmed,Success,Web,
7658,13,20,45,20,202412171030,202412221000,2,Regular,6,275,1650,59.5,307.71,0.0,2017.21,2017.21,Confirmed,Success,Web,
7659,367,4,27,20,202412162030,202501021100,1,Regular,2,260,520,25.6,98.21,0.0,643.81,643.81,Confirmed,Success,Web,
7660,432,4,43,14,202404072100,202404231230,10,Recliner,4,415,1660,59.8,309.56,0.0,2029.36,2029.36,Confirmed,Success,Android,WEEKEND25
7661,275,16,16,12,202507211830,202507241830,2,Premium,3,375,1125,43.75,210.38,0.0,1379.13,1379.13,Confirmed,Success,Web,MOVIE10
7662,158,3,50,9,202507222030,202508031930,8,Regular,5,320,1600,58.0,271.44,150.0,1779.44,1779.44,Confirmed,Success,Web,
7663,479,19,57,1,202508041000,202508211200,2,Regular,3,185,555,26.65,104.7,0.0,686.35,0.0,Confirmed,Failed,Web,
7664,447,11,48,9,202408091100,202409051800,1,Regular,3,350,1050,41.5,196.47,0.0,1287.97,1287.97,Confirmed,Success,Web,
7665,297,13,52,15,202409111030,202409141730,3,Regular,3,215,645,29.35,121.38,0.0,795.73,795.73,Confirmed,Success,Android,
7666,452,18,55,19,202505032200,202505052200,7,Premium,4,430,1720,61.6,320.69,0.0,2102.29,0.0,Cancelled,Refunded,Web,
7667,412,18,40,14,202502101830,202503101800,9,Recliner,5,530,2650,89.5,493.11,0.0,3232.61,3232.61,Confirmed,Success,Web,
7668,166,8,45,9,202508171830,202508211330,5,IMAX,6,715,4290,138.7,797.17,0.0,5225.87,5225.87,Confirmed,Success,Android,
7669,185,10,23,2,202505241300,202506192130,4,IMAX,5,370,1850,65.5,317.79,150.0,2083.29,2083.29,Confirmed,Success,Web,
7670,44,18,57,11,202506091600,202506281730,2,Recliner,3,470,1410,52.3,237.83,141.0,1559.13,1559.13,Confirmed,Success,Web,
7671,142,4,52,2,202503181630,202504151430,8,Premium,6,370,2220,76.6,413.39,0.0,2709.99,2709.99,Confirmed,Success,iOS,
7672,174,25,10,13,202508111400,202508142100,2,Regular,6,480,2880,96.4,535.75,0.0,3512.15,3512.15,Confirmed,Success,Android,WEEKEND25
7673,367,15,59,6,202507311100,202508132030,7,Premium,2,615,1230,46.9,229.84,0.0,1506.74,1506.74,Confirmed,Success,Web,
7674,475,3,36,2,202411131630,202411301530,8,Regular,1,280,280,18.4,53.71,0.0,352.11,352.11,Confirmed,Success,Android,
7675,301,15,44,18,202503261130,202504191800,1,Premium,3,615,1845,65.35,343.86,0.0,2254.21,0.0,Confirmed,Refunded,Web,
7676,321,14,52,1,202507311930,202508040930,1,Premium,4,520,2080,72.4,387.43,0.0,2539.83,0.0,Cancelled,Refunded,Web,
7677,272,24,2,18,202506071730,202506181600,3,Regular,4,390,1560,56.8,291.02,0.0,1907.82,1907.82,Confirmed,Success,iOS,
7678,15,9,23,9,202505111900,202505302230,5,Regular,3,250,750,32.5,140.85,0.0,923.35,923.35,Confirmed,Success,Web,FIRST100
7679,73,16,48,16,202501011600,202501081930,3,Regular,2,290,580,27.4,109.33,0.0,716.73,716.73,Confirmed,Success,Android,MOVIE10
7680,384,3,43,3,202407261100,202408171800,1,Regular,1,320,320,19.6,61.13,0.0,400.73,400.73,Confirmed,Success,Web,FIRST100
7681,45,22,13,13,202407191330,202408141030,4,Regular,4,160,640,29.2,120.46,0.0,789.66,789.66,Confirmed,Success,iOS,
7682,15,24,6,10,202505071730,202505072230,3,Premium,6,575,3450,113.5,641.43,0.0,4204.93,4204.93,Confirmed,Success,Web,FESTIVE150
7683,393,22,19,17,202411271400,202411292230,5,Regular,4,200,800,34.0,135.72,80.0,889.72,889.72,Confirmed,Success,Android,WEEKEND25
7684,385,9,45,19,202412021630,202412081100,5,Premium,2,265,530,25.9,90.52,53.0,593.42,593.42,Confirmed,Success,Android,
7685,312,4,2,8,202506061500,202506231300,4,Recliner,4,415,1660,59.8,309.56,0.0,2029.36,2029.36,Confirmed,Success,Android,
7686,443,24,52,15,202411061330,202411121000,3,Regular,4,355,1420,52.6,265.07,0.0,1737.67,1737.67,Confirmed,Success,iOS,
7687,26,5,13,13,202503021630,202503262100,2,Regular,4,210,840,35.2,157.54,0.0,1032.74,0.0,Confirmed,Failed,Web,
7688,420,3,47,7,202506081830,202506121330,2,Regular,1,255,255,17.65,49.08,0.0,321.73,321.73,Confirmed,Success,Android,
7689,41,4,2,5,202504182030,202504221930,7,Premium,1,420,420,22.6,79.67,0.0,522.27,522.27,Confirmed,Success,iOS,WEEKEND25
7690,366,12,36,16,202412061200,202412091700,4,Premium,1,285,285,18.55,54.64,0.0,358.19,358.19,Confirmed,Success,Android,
7691,401,2,28,13,202508111700,202508142300,2,Regular,5,200,1000,40.0,169.2,100.0,1109.2,0.0,Cancelled,Refunded,iOS,
7692,287,15,7,2,202502161300,202502181630,10,Regular,3,415,1245,47.35,232.62,0.0,1524.97,0.0,Cancelled,Refunded,iOS,WELCOME50
7693,444,14,8,9,202508141430,202508152000,2,Regular,2,500,1000,40.0,169.2,100.0,1109.2,0.0,Cancelled,Success,Web,
7694,111,11,44,1,202506181330,202507111800,2,Premium,5,455,2275,78.25,396.58,150.0,2599.83,0.0,Cancelled,Refunded,Web,MOVIE10
7695,310,4,13,6,202505191800,202505242030,11,Regular,1,325,325,19.75,56.2,32.5,368.45,368.45,Confirmed,Success,Android,
7696,16,20,1,5,202412211230,202501161830,1,Regular,3,340,1020,40.6,190.91,0.0,1251.51,1251.51,Confirmed,Success,Android,
7697,349,15,33,2,202503181000,202504122100,9,Premium,2,615,1230,46.9,229.84,0.0,1506.74,1506.74,Confirmed,Success,Web,
7698,73,2,56,14,202507271930,202507291600,5,Regular,5,220,1100,43.0,205.74,0.0,1348.74,1348.74,Confirmed,Success,iOS,
7699,266,12,57,5,202508091100,202508192230,4,Regular,2,250,500,25.0,94.5,0.0,619.5,0.0,Cancelled,Success,Web,WELCOME50
7700,131,21,43,4,202506081630,202506301800,8,Regular,1,340,340,20.2,58.72,34.0,384.92,384.92,Confirmed,Success,iOS,
7701,308,15,53,7,202505132130,202506011200,2,IMAX,4,680,2720,91.6,506.09,0.0,3317.69,0.0,Confirmed,Refunded,Android,
7702,487,3,39,17,202408041630,202408282100,7,Regular,6,320,1920,67.6,357.77,0.0,2345.37,2345.37,Confirmed,Success,Android,
7703,268,9,2,6,202504081800,202505061530,5,Regular,5,220,1100,43.0,205.74,0.0,1348.74,1348.74,Confirmed,Success,Web,
7704,317,14,24,6,202411211330,202412171830,4,Regular,6,500,3000,100.0,558.0,0.0,3658.0,3658.0,Confirmed,Success,Web,FIRST100
7705,91,2,40,11,202503161700,202503201330,7,Regular,5,200,1000,40.0,169.2,100.0,1109.2,0.0,Cancelled,Refunded,Web,
7706,246,19,6,10,202501182130,202502171100,3,Regular,1,185,185,15.55,36.1,0.0,236.65,0.0,Cancelled,Refunded,Android,
7707,109,22,42,12,202411011730,202411251430,7,Recliner,4,285,1140,44.2,192.64,114.0,1262.84,1262.84,Confirmed,Success,iOS,
7708,180,8,23,15,202501301730,202502031730,1,Regular,2,440,880,36.4,164.95,0.0,1081.35,1081.35,Confirmed,Success,Web,FIRST100
